companyid,transcriptid,mostimportantdateutc,headline,transcriptcollectiontypename,transcriptpresentationtypename,transcriptcreationdate_utc,audiolengthsec,priority,call_quarter,call_year,gvkey,companyname
280944,2482986,2020-10-28,"Trane Technologies plc, Q3 2020 Earnings Call, Oct 28, 2020",Audited Copy,Final,2022-02-02,4120,0,3.0,2020.0,005959,Trane Technologies plc
280944,2194812,2021-02-05,"Trane Technologies plc, Q4 2020 Earnings Call, Feb 05, 2021",Edited Copy,Final,2021-02-05,4666,0,4.0,2020.0,005959,Trane Technologies plc
280944,2304827,2021-05-05,"Trane Technologies plc, Q1 2021 Earnings Call, May 05, 2021",Proofed Copy,Final,2021-05-29,4507,0,1.0,2021.0,005959,Trane Technologies plc
280944,2362623,2021-08-04,"Trane Technologies plc, Q2 2021 Earnings Call, Aug 04, 2021",Edited Copy,Final,2021-08-04,3542,0,2.0,2021.0,005959,Trane Technologies plc
280944,2423464,2021-11-03,"Trane Technologies plc, Q3 2021 Earnings Call, Nov 03, 2021",Edited Copy,Final,2021-11-03,4168,0,3.0,2021.0,005959,Trane Technologies plc
280944,2481803,2022-01-31,"Trane Technologies plc, Q4 2021 Earnings Call, Jan 31, 2022",Edited Copy,Final,2022-02-01,4489,0,4.0,2021.0,005959,Trane Technologies plc
280944,2552685,2022-05-04,"Trane Technologies plc, Q1 2022 Earnings Call, May 04, 2022",Edited Copy,Final,2022-05-04,3968,0,1.0,2022.0,005959,Trane Technologies plc
280944,2613910,2022-08-03,"Trane Technologies plc, Q2 2022 Earnings Call, Aug 03, 2022",Edited Copy,Final,2022-08-03,3720,0,2.0,2022.0,005959,Trane Technologies plc
280944,2672126,2022-11-02,"Trane Technologies plc, Q3 2022 Earnings Call, Nov 02, 2022",Edited Copy,Final,2022-11-02,3468,0,3.0,2022.0,005959,Trane Technologies plc
282159,1382431,2018-02-07,"Jacobs Engineering Group Inc., Q1 2018 Earnings Call, Feb 07, 2018",Edited Copy,Final,2018-02-07,4393,0,1.0,2018.0,006216,Jacobs Solutions Inc.
282159,1453925,2018-05-08,"Jacobs Engineering Group Inc., Q2 2018 Earnings Call, May 08, 2018",Edited Copy,Final,2018-05-08,4412,0,2.0,2018.0,006216,Jacobs Solutions Inc.
282159,1537679,2018-08-06,"Jacobs Engineering Group Inc., Q3 2018 Earnings Call, Aug 06, 2018",Audited Copy,Final,2018-08-19,4279,0,3.0,2018.0,006216,Jacobs Solutions Inc.
282159,1612816,2018-11-20,"Jacobs Engineering Group Inc., Q4 2018 Earnings Call, Nov 20, 2018",Audited Copy,Final,2018-11-22,5046,0,4.0,2018.0,006216,Jacobs Solutions Inc.
282159,1649252,2019-02-06,"Jacobs Engineering Group Inc., Q1 2019 Earnings Call, Feb 06, 2019",Audited Copy,Final,2019-02-07,3950,0,1.0,2019.0,006216,Jacobs Solutions Inc.
282159,1732006,2019-05-07,"Jacobs Engineering Group Inc., Q2 2019 Earnings Call, May 07, 2019",Audited Copy,Final,2019-05-13,4390,0,2.0,2019.0,006216,Jacobs Solutions Inc.
282159,1793355,2019-08-05,"Jacobs Engineering Group Inc., Q3 2019 Earnings Call, Aug 05, 2019",Proofed Copy,Final,2019-08-06,4592,0,3.0,2019.0,006216,Jacobs Solutions Inc.
282159,1876283,2019-11-25,"Jacobs Engineering Group Inc., Q4 2019 Earnings Call, Nov 25, 2019",Audited Copy,Final,2019-12-02,4524,0,4.0,2019.0,006216,Jacobs Solutions Inc.
282159,1900957,2020-02-04,"Jacobs Engineering Group Inc., Q1 2020 Earnings Call, Feb 04, 2020",Proofed Copy,Final,2020-02-06,3773,0,1.0,2020.0,006216,Jacobs Solutions Inc.
282159,2005633,2020-05-06,"Jacobs Engineering Group Inc., Q2 2020 Earnings Call, May 06, 2020",Audited Copy,Final,2020-06-02,4728,0,2.0,2020.0,006216,Jacobs Solutions Inc.
282159,2080199,2020-08-03,"Jacobs Engineering Group Inc., Q3 2020 Earnings Call, Aug 03, 2020",Proofed Copy,Final,2020-08-21,4756,0,3.0,2020.0,006216,Jacobs Solutions Inc.
282159,2180683,2020-11-24,"Jacobs Engineering Group Inc., Q4 2020 Earnings Call, Nov 24, 2020",Proofed Copy,Final,2021-01-25,4327,0,4.0,2020.0,006216,Jacobs Solutions Inc.
282159,2244104,2021-02-09,"Jacobs Engineering Group Inc., Q1 2021 Earnings Call, Feb 09, 2021",Proofed Copy,Final,2021-03-28,3835,0,1.0,2021.0,006216,Jacobs Solutions Inc.
282159,2301619,2021-05-10,"Jacobs Engineering Group Inc., Q2 2021 Earnings Call, May 10, 2021",Proofed Copy,Final,2021-05-27,4004,0,2.0,2021.0,006216,Jacobs Solutions Inc.
282159,2391452,2021-08-03,"Jacobs Engineering Group Inc., Q3 2021 Earnings Call, Aug 03, 2021",Proofed Copy,Final,2021-09-04,3441,0,3.0,2021.0,006216,Jacobs Solutions Inc.
282159,2447698,2021-11-23,"Jacobs Engineering Group Inc., Q4 2021 Earnings Call, Nov 23, 2021",Edited Copy,Final,2021-11-23,3645,0,4.0,2021.0,006216,Jacobs Solutions Inc.
282159,2487853,2022-02-08,"Jacobs Engineering Group Inc., Q1 2022 Earnings Call, Feb 08, 2022",Edited Copy,Final,2022-02-08,3455,0,1.0,2022.0,006216,Jacobs Solutions Inc.
282159,2551380,2022-05-03,"Jacobs Engineering Group Inc., Q2 2022 Earnings Call, May 03, 2022",Edited Copy,Final,2022-05-03,3345,0,2.0,2022.0,006216,Jacobs Solutions Inc.
282159,2610947,2022-08-01,"Jacobs Engineering Group Inc., Q3 2022 Earnings Call, Aug 01, 2022",Edited Copy,Final,2022-08-01,3725,0,3.0,2022.0,006216,Jacobs Solutions Inc.
282159,2695376,2022-11-21,"Jacobs Solutions Inc., Q4 2022 Earnings Call, Nov 21, 2022",Edited Copy,Final,2022-11-21,4211,0,4.0,2022.0,006216,Jacobs Solutions Inc.
282225,1374662,2018-01-25,"KLA-Tencor Corporation, Q2 2018 Earnings Call, Jan 25, 2018",Edited Copy,Final,2018-01-26,2425,0,2.0,2018.0,006304,KLA Corporation
282225,1441638,2018-04-26,"KLA-Tencor Corporation, Q3 2018 Earnings Call, Apr 26, 2018",Audited Copy,Final,2018-04-28,3178,0,3.0,2018.0,006304,KLA Corporation
282225,1524592,2018-07-30,"KLA-Tencor Corporation, Q4 2018 Earnings Call, Jul 30, 2018",Audited Copy,Final,2018-08-07,3470,0,4.0,2018.0,006304,KLA Corporation
282225,1586106,2018-10-29,"KLA-Tencor Corporation, Q1 2019 Earnings Call, Oct 29, 2018",Audited Copy,Final,2018-11-01,2783,0,1.0,2019.0,006304,KLA Corporation
282225,1642458,2019-01-29,"KLA-Tencor Corporation, Q2 2019 Earnings Call, Jan 29, 2019",Edited Copy,Final,2019-01-30,1884,0,2.0,2019.0,006304,KLA Corporation
282225,1729747,2019-05-06,"KLA-Tencor Corporation, Q3 2019 Earnings Call, May 06, 2019",Audited Copy,Final,2019-05-10,3247,0,3.0,2019.0,006304,KLA Corporation
282225,1800271,2019-08-05,"KLA Corporation, Q4 2019 Earnings Call, Aug 05, 2019",Audited Copy,Final,2019-08-10,3317,0,4.0,2019.0,006304,KLA Corporation
282225,1851915,2019-10-30,"KLA Corporation, Q1 2020 Earnings Call, Oct 30, 2019",Audited Copy,Final,2019-11-04,3321,0,1.0,2020.0,006304,KLA Corporation
282225,1904670,2020-02-04,"KLA Corporation, Q2 2020 Earnings Call, Feb 04, 2020",Audited Copy,Final,2020-02-11,3532,0,2.0,2020.0,006304,KLA Corporation
282225,2001247,2020-05-05,"KLA Corporation, Q3 2020 Earnings Call, May 05, 2020",Audited Copy,Final,2020-05-28,3748,0,3.0,2020.0,006304,KLA Corporation
282225,2109110,2020-08-03,"KLA Corporation, Q4 2020 Earnings Call, Aug 03, 2020",Proofed Copy,Final,2020-10-12,3651,0,4.0,2020.0,006304,KLA Corporation
282225,2154361,2020-10-28,"KLA Corporation, Q1 2021 Earnings Call, Oct 28, 2020",Proofed Copy,Final,2020-11-27,2793,0,1.0,2021.0,006304,KLA Corporation
282225,2190464,2021-02-03,"KLA Corporation, Q2 2021 Earnings Call, Feb 03, 2021",Edited Copy,Final,2021-02-04,3426,0,2.0,2021.0,006304,KLA Corporation
282225,2263845,2021-04-29,"KLA Corporation, Q3 2021 Earnings Call, Apr 29, 2021",Edited Copy,Final,2021-04-30,3998,0,3.0,2021.0,006304,KLA Corporation
282225,2357105,2021-07-29,"KLA Corporation, Q4 2021 Earnings Call, Jul 29, 2021",Edited Copy,Final,2021-07-30,3523,0,4.0,2021.0,006304,KLA Corporation
282225,2442929,2021-10-27,"KLA Corporation, Q1 2022 Earnings Call, Oct 27, 2021",Proofed Copy,Final,2021-11-17,3592,0,1.0,2022.0,006304,KLA Corporation
282225,2484902,2022-01-27,"KLA Corporation, Q2 2022 Earnings Call, Jan 27, 2022",Audited Copy,Final,2022-02-04,3600,0,2.0,2022.0,006304,KLA Corporation
282225,2551755,2022-04-28,"KLA Corporation, Q3 2022 Earnings Call, Apr 28, 2022",Proofed Copy,Final,2022-05-04,3333,0,3.0,2022.0,006304,KLA Corporation
282225,2608372,2022-07-28,"KLA Corporation, Q4 2022 Earnings Call, Jul 28, 2022",Edited Copy,Final,2022-07-29,2383,0,4.0,2022.0,006304,KLA Corporation
283857,1434104,2018-04-23,"Kimberly-Clark Corporation, Q1 2018 Earnings Call, Apr 23, 2018",Audited Copy,Final,2018-04-24,3847,0,1.0,2018.0,006435,Kimberly-Clark Corporation
283857,1506840,2018-07-24,"Kimberly-Clark Corporation, Q2 2018 Earnings Call, Jul 24, 2018",Audited Copy,Final,2018-07-25,4292,0,2.0,2018.0,006435,Kimberly-Clark Corporation
283857,1574328,2018-10-22,"Kimberly-Clark Corporation, Q3 2018 Earnings Call, Oct 22, 2018",Audited Copy,Final,2018-10-23,3864,0,3.0,2018.0,006435,Kimberly-Clark Corporation
283857,1640465,2019-01-23,"Kimberly-Clark Corporation, Q4 2018 Earnings Call, Jan 23, 2019",Audited Copy,Final,2019-01-25,4931,0,4.0,2018.0,006435,Kimberly-Clark Corporation
283857,1702682,2019-04-22,"Kimberly-Clark Corporation, Q1 2019 Earnings Call, Apr 22, 2019",Audited Copy,Final,2019-04-23,3587,0,1.0,2019.0,006435,Kimberly-Clark Corporation
283857,1778035,2019-07-23,"Kimberly-Clark Corporation, Q2 2019 Earnings Call, Jul 23, 2019",Audited Copy,Final,2019-07-25,4005,0,2.0,2019.0,006435,Kimberly-Clark Corporation
283857,1837795,2019-10-22,"Kimberly-Clark Corporation, Q3 2019 Earnings Call, Oct 22, 2019",Audited Copy,Final,2019-10-24,3508,0,3.0,2019.0,006435,Kimberly-Clark Corporation
283857,1894310,2020-01-23,"Kimberly-Clark Corporation, Q4 2019 Earnings Call, Jan 23, 2020",Proofed Copy,Final,2020-01-28,2791,0,4.0,2019.0,006435,Kimberly-Clark Corporation
283857,2013756,2020-04-22,"Kimberly-Clark Corporation, Q1 2020 Earnings Call, Apr 22, 2020",Audited Copy,Final,2020-06-10,4636,0,1.0,2020.0,006435,Kimberly-Clark Corporation
283857,2077115,2020-07-23,"Kimberly-Clark Corporation, Q2 2020 Earnings Call, Jul 23, 2020",Proofed Copy,Final,2020-08-19,4343,0,2.0,2020.0,006435,Kimberly-Clark Corporation
283857,2147912,2020-10-22,"Kimberly-Clark Corporation, Q3 2020 Earnings Call, Oct 22, 2020",Proofed Copy,Final,2020-11-20,3038,0,3.0,2020.0,006435,Kimberly-Clark Corporation
283857,2181013,2021-01-25,"Kimberly-Clark Corporation, Q4 2020 Earnings Call, Jan 25, 2021",Edited Copy,Final,2021-01-25,3807,0,4.0,2020.0,006435,Kimberly-Clark Corporation
283857,2256489,2021-04-23,"Kimberly-Clark Corporation, Q1 2021 Earnings Call, Apr 23, 2021",Edited Copy,Final,2021-04-23,2804,0,1.0,2021.0,006435,Kimberly-Clark Corporation
283857,2350531,2021-07-23,"Kimberly-Clark Corporation, Q2 2021 Earnings Call, Jul 23, 2021",Edited Copy,Final,2021-07-23,3577,0,2.0,2021.0,006435,Kimberly-Clark Corporation
283857,2449242,2021-10-25,"Kimberly-Clark Corporation, Q3 2021 Pre Recorded Earnings Call, Oct 25, 2021",Edited Copy,Final,2021-11-26,3258,0,3.0,2021.0,006435,Kimberly-Clark Corporation
283857,2477822,2022-01-26,"Kimberly-Clark Corporation, Q4 2021 Earnings Call, Jan 26, 2022",Edited Copy,Final,2022-01-26,3682,0,4.0,2021.0,006435,Kimberly-Clark Corporation
283857,2541923,2022-04-22,"Kimberly-Clark Corporation, Q1 2022 Earnings Call, Apr 22, 2022",Edited Copy,Final,2022-04-22,2646,0,1.0,2022.0,006435,Kimberly-Clark Corporation
283857,2604406,2022-07-26,"Kimberly-Clark Corporation, Q2 2022 Earnings Call, Jul 26, 2022",Edited Copy,Final,2022-07-26,3195,0,2.0,2022.0,006435,Kimberly-Clark Corporation
283857,2662628,2022-10-25,"Kimberly-Clark Corporation, Q3 2022 Earnings Call, Oct 25, 2022",Edited Copy,Final,2022-10-25,3296,0,3.0,2022.0,006435,Kimberly-Clark Corporation
289030,1423783,2018-03-22,"Micron Technology, Inc., Q2 2018 Earnings Call, Mar 22, 2018",Proofed Copy,Final,2018-03-23,3468,0,2.0,2018.0,007343,"Micron Technology, Inc."
289030,1493711,2018-06-20,"Micron Technology, Inc., Q3 2018 Earnings Call, Jun 20, 2018",Audited Copy,Final,2018-06-22,3806,0,3.0,2018.0,007343,"Micron Technology, Inc."
289030,1560246,2018-09-20,"Micron Technology, Inc., Q4 2018 Earnings Call, Sep 20, 2018",Audited Copy,Final,2018-09-24,3952,0,4.0,2018.0,007343,"Micron Technology, Inc."
289030,1633629,2018-12-18,"Micron Technology, Inc., Q1 2019 Earnings Call, Dec 18, 2018",Audited Copy,Final,2019-01-09,3799,0,1.0,2019.0,007343,"Micron Technology, Inc."
289030,1692312,2019-03-20,"Micron Technology, Inc., Q2 2019 Earnings Call, Mar 20, 2019",Audited Copy,Final,2019-03-25,3622,0,2.0,2019.0,007343,"Micron Technology, Inc."
289030,3029007,2019-06-25,"Micron Technology, Inc., Q3 2019 Earnings Call, Jun 25, 2019",Audited Copy,Final,2024-02-19,3718,0,3.0,2019.0,007343,"Micron Technology, Inc."
289030,1829379,2019-09-26,"Micron Technology, Inc., Q4 2019 Earnings Call, Sep 26, 2019",Audited Copy,Final,2019-09-30,3751,0,4.0,2019.0,007343,"Micron Technology, Inc."
289030,1887272,2019-12-18,"Micron Technology, Inc., Q1 2020 Earnings Call, Dec 18, 2019",Audited Copy,Final,2020-01-07,3904,0,1.0,2020.0,007343,"Micron Technology, Inc."
289030,1947501,2020-03-25,"Micron Technology, Inc., Q2 2020 Earnings Call, Mar 25, 2020",Proofed Copy,Final,2020-03-30,3814,0,2.0,2020.0,007343,"Micron Technology, Inc."
289030,2035816,2020-06-29,"Micron Technology, Inc., Q3 2020 Earnings Call, Jun 29, 2020",Proofed Copy,Final,2020-07-13,3928,0,3.0,2020.0,007343,"Micron Technology, Inc."
289030,2141238,2020-09-29,"Micron Technology, Inc., Q4 2020 Earnings Call, Sep 29, 2020",Proofed Copy,Final,2020-11-13,3886,0,4.0,2020.0,007343,"Micron Technology, Inc."
289030,2232450,2021-01-07,"Micron Technology, Inc., Q1 2021 Earnings Call, Jan 07, 2021",Proofed Copy,Final,2021-03-09,3677,0,1.0,2021.0,007343,"Micron Technology, Inc."
289030,2245629,2021-03-31,"Micron Technology, Inc., Q2 2021 Earnings Call, Mar 31, 2021",Edited Copy,Final,2021-04-01,3750,0,2.0,2021.0,007343,"Micron Technology, Inc."
289030,2594418,2021-06-30,"Micron Technology, Inc., Q3 2021 Earnings Call, Jun 30, 2021",Edited Copy,Final,2022-06-30,2551,0,3.0,2021.0,007343,"Micron Technology, Inc."
289030,2594398,2021-09-28,"Micron Technology, Inc., Q4 2021 Earnings Call, Sep 28, 2021",Edited Copy,Final,2022-06-30,2993,0,4.0,2021.0,007343,"Micron Technology, Inc."
289030,2594411,2021-12-20,"Micron Technology, Inc., Q1 2022 Earnings Call, Dec 20, 2021",Edited Copy,Final,2022-06-30,2693,0,1.0,2022.0,007343,"Micron Technology, Inc."
289030,2594399,2022-03-29,"Micron Technology, Inc., Q2 2022 Earnings Call, Mar 29, 2022",Edited Copy,Final,2022-06-30,2659,0,2.0,2022.0,007343,"Micron Technology, Inc."
289030,2594741,2022-06-30,"Micron Technology, Inc., Q3 2022 Earnings Call, Jun 30, 2022",Edited Copy,Final,2022-07-01,2999,0,3.0,2022.0,007343,"Micron Technology, Inc."
289030,2659338,2022-09-29,"Micron Technology, Inc., Q4 2022 Earnings Call, Sep 29, 2022",Audited Copy,Final,2022-10-20,3031,0,4.0,2022.0,007343,"Micron Technology, Inc."
296308,1443946,2018-04-26,"Altria Group, Inc., Q1 2018 Earnings Call, Apr 26, 2018",Audited Copy,Final,2018-05-01,3110,0,1.0,2018.0,008543,"Altria Group, Inc."
296308,1520444,2018-07-26,"Altria Group, Inc., Q2 2018 Earnings Call, Jul 26, 2018",Audited Copy,Final,2018-08-03,3421,0,2.0,2018.0,008543,"Altria Group, Inc."
296308,1582441,2018-10-25,"Altria Group, Inc., Q3 2018 Earnings Call, Oct 25, 2018",Audited Copy,Final,2018-10-30,3360,0,3.0,2018.0,008543,"Altria Group, Inc."
296308,1662172,2019-01-31,"Altria Group, Inc., Q4 2018 Earnings Call, Jan 31, 2019",Audited Copy,Final,2019-02-20,4716,0,4.0,2018.0,008543,"Altria Group, Inc."
296308,1715315,2019-04-25,"Altria Group, Inc., Q1 2019 Earnings Call, Apr 25, 2019",Audited Copy,Final,2019-05-01,4757,0,1.0,2019.0,008543,"Altria Group, Inc."
296308,1788833,2019-07-30,"Altria Group, Inc., Q2 2019 Earnings Call, Jul 30, 2019",Audited Copy,Final,2019-08-02,4927,0,2.0,2019.0,008543,"Altria Group, Inc."
296308,1850816,2019-10-31,"Altria Group, Inc., Q3 2019 Earnings Call, Oct 31, 2019",Audited Copy,Final,2019-11-02,4352,0,3.0,2019.0,008543,"Altria Group, Inc."
296308,1899668,2020-01-30,"Altria Group, Inc., Q4 2019 Earnings Call, Jan 30, 2020",Audited Copy,Final,2020-02-05,3438,0,4.0,2019.0,008543,"Altria Group, Inc."
296308,2020127,2020-04-30,"Altria Group, Inc., Q1 2020 Earnings Call, Apr 30, 2020",Audited Copy,Final,2020-06-17,3988,0,1.0,2020.0,008543,"Altria Group, Inc."
296308,2088577,2020-07-28,"Altria Group, Inc., Q2 2020 Earnings Call, Jul 28, 2020",Audited Copy,Final,2020-09-02,4417,0,2.0,2020.0,008543,"Altria Group, Inc."
296308,2154565,2020-10-30,"Altria Group, Inc., Q3 2020 Earnings Call, Oct 30, 2020",Proofed Copy,Final,2020-11-28,3681,0,3.0,2020.0,008543,"Altria Group, Inc."
296308,2252343,2021-01-28,"Altria Group, Inc., Q4 2020 Earnings Call, Jan 28, 2021",Proofed Copy,Final,2021-04-16,4443,0,4.0,2020.0,008543,"Altria Group, Inc."
296308,2263308,2021-04-29,"Altria Group, Inc., Q1 2021 Earnings Call, Apr 29, 2021",Edited Copy,Final,2021-04-29,3564,0,1.0,2021.0,008543,"Altria Group, Inc."
296308,2354422,2021-07-29,"Altria Group, Inc., Q2 2021 Earnings Call, Jul 29, 2021",Edited Copy,Final,2021-07-29,3250,0,2.0,2021.0,008543,"Altria Group, Inc."
296308,2415679,2021-10-28,"Altria Group, Inc., Q3 2021 Earnings Call, Oct 28, 2021",Edited Copy,Final,2021-10-28,2422,0,3.0,2021.0,008543,"Altria Group, Inc."
296308,2478873,2022-01-27,"Altria Group, Inc., Q4 2021 Earnings Call, Jan 27, 2022",Edited Copy,Final,2022-01-27,3036,0,4.0,2021.0,008543,"Altria Group, Inc."
296308,2546439,2022-04-28,"Altria Group, Inc., Q1 2022 Earnings Call, Apr 28, 2022",Edited Copy,Final,2022-04-28,2741,0,1.0,2022.0,008543,"Altria Group, Inc."
296308,2608197,2022-07-28,"Altria Group, Inc., Q2 2022 Earnings Call, Jul 28, 2022",Edited Copy,Final,2022-07-28,3162,0,2.0,2022.0,008543,"Altria Group, Inc."
296308,2665409,2022-10-27,"Altria Group, Inc., Q3 2022 Earnings Call, Oct 27, 2022",Edited Copy,Final,2022-10-27,3448,0,3.0,2022.0,008543,"Altria Group, Inc."
303591,1394200,2018-02-16,"The J. M. Smucker Company, Q3 2018 Earnings Call, Feb 16, 2018",Edited Copy,Final,2018-02-16,4147,0,3.0,2018.0,009777,The J. M. Smucker Company
303591,1486603,2018-06-07,"The J. M. Smucker Company, Q4 2018 Earnings Call, Jun 07, 2018",Audited Copy,Final,2018-06-08,5761,0,4.0,2018.0,009777,The J. M. Smucker Company
303591,1547225,2018-08-21,"The J. M. Smucker Company, Q1 2019 Earnings Call, Aug 21, 2018",Audited Copy,Final,2018-09-05,3109,0,1.0,2019.0,009777,The J. M. Smucker Company
303591,1621824,2018-11-28,"The J. M. Smucker Company, Q2 2019 Earnings Call, Nov 28, 2018",Audited Copy,Final,2018-12-04,4762,0,2.0,2019.0,009777,The J. M. Smucker Company
303591,1670050,2019-02-26,"The J. M. Smucker Company, Q3 2019 Earnings Call, Feb 26, 2019",Proofed Copy,Final,2019-02-27,4296,0,3.0,2019.0,009777,The J. M. Smucker Company
303591,1757957,2019-06-06,"The J. M. Smucker Company, Q4 2019 Earnings Call, Jun 06, 2019",Audited Copy,Final,2019-06-12,4032,0,4.0,2019.0,009777,The J. M. Smucker Company
303591,1812946,2019-08-27,"The J. M. Smucker Company, Q1 2020 Earnings Call, Aug 27, 2019",Audited Copy,Final,2019-08-29,4080,0,1.0,2020.0,009777,The J. M. Smucker Company
303591,1876247,2019-11-22,"The J. M. Smucker Company, Q2 2020 Earnings Call, Nov 22, 2019",Audited Copy,Final,2019-12-01,3542,0,2.0,2020.0,009777,The J. M. Smucker Company
303591,1932721,2020-02-26,"The J. M. Smucker Company, Q3 2020 Earnings Call, Feb 26, 2020",Audited Copy,Final,2020-03-10,3708,0,3.0,2020.0,009777,The J. M. Smucker Company
303591,2024033,2020-06-04,"The J. M. Smucker Company, Q4 2020 Earnings Call, Jun 04, 2020",Proofed Copy,Final,2020-06-23,4860,0,4.0,2020.0,009777,The J. M. Smucker Company
303591,2117168,2020-08-25,"The J. M. Smucker Company, Q1 2021 Earnings Call, Aug 25, 2020",Proofed Copy,Final,2020-10-23,3601,0,1.0,2021.0,009777,The J. M. Smucker Company
303591,2152757,2020-11-24,"The J. M. Smucker Company, Q2 2021 Earnings Call, Nov 24, 2020",Edited Copy,Final,2020-11-24,3655,0,2.0,2021.0,009777,The J. M. Smucker Company
303591,2223596,2021-02-25,"The J. M. Smucker Company, Q3 2021 Earnings Call, Feb 25, 2021",Edited Copy,Final,2021-02-25,3400,0,3.0,2021.0,009777,The J. M. Smucker Company
303591,2308858,2021-06-03,"The J. M. Smucker Company, Q4 2021 Earnings Call, Jun 03, 2021",Edited Copy,Final,2021-06-03,4483,0,4.0,2021.0,009777,The J. M. Smucker Company
303591,2399736,2021-08-26,"The J. M. Smucker Company, Q1 2022 Earnings Call, Aug 26, 2021",Proofed Copy,Final,2021-09-21,2375,0,1.0,2022.0,009777,The J. M. Smucker Company
303591,2447615,2021-11-23,"The J. M. Smucker Company, Q2 2022 Earnings Call, Nov 23, 2021",Edited Copy,Final,2021-11-23,2551,0,2.0,2022.0,009777,The J. M. Smucker Company
303591,2533262,2022-03-01,"The J. M. Smucker Company, Q3 2022 Earnings Call, Mar 01, 2022",Edited Copy,Final,2022-03-30,2051,0,3.0,2022.0,009777,The J. M. Smucker Company
303591,2585831,2022-06-07,"The J. M. Smucker Company, Q4 2022 Pre Recorded Earnings Call, Jun 07, 2022",Edited Copy,Final,2022-06-08,1878,0,4.0,2022.0,009777,The J. M. Smucker Company
310078,1445573,2018-04-26,"Union Pacific Corporation, Q1 2018 Earnings Call, Apr 26, 2018",Audited Copy,Final,2018-05-02,3957,0,1.0,2018.0,010867,Union Pacific Corporation
310078,1504079,2018-07-19,"Union Pacific Corporation, Q2 2018 Earnings Call, Jul 19, 2018",Audited Copy,Final,2018-07-20,4539,0,2.0,2018.0,010867,Union Pacific Corporation
310078,1582436,2018-10-25,"Union Pacific Corporation, Q3 2018 Earnings Call, Oct 25, 2018",Audited Copy,Final,2018-10-30,5640,0,3.0,2018.0,010867,Union Pacific Corporation
310078,1641049,2019-01-24,"Union Pacific Corporation, Q4 2018 Earnings Call, Jan 24, 2019",Audited Copy,Final,2019-01-28,5329,0,4.0,2018.0,010867,Union Pacific Corporation
