gvkey,datadate,fyear,at,dltt,dlc,oibdp,ppent,che,prcc_f,csho,dltis,dltr,sstk,prstkc,sich
006435,2021-12-31,2021,17837.0,8534.0,563.0,3620.0,8585.0,270.0,142.92,336.835,605.0,269.0,65.0,400.0,2621
006435,2022-12-31,2022,17970.0,7955.0,971.0,3413.0,8360.0,427.0,135.75,337.462,0.0,312.0,94.0,100.0,2621
006435,2023-12-31,2023,17344.0,7763.0,697.0,3854.0,8363.0,1093.0,121.51,336.998,363.0,475.0,97.0,225.0,2621
006502,2018-01-31,2017,37197.0,12029.0,3560.0,5317.0,21071.0,1508.0,30.36,870.0,1523.0,788.0,51.0,1633.0,5411
006502,2019-01-31,2018,38118.0,12072.0,3157.0,5112.0,21635.0,1610.0,28.33,798.0,2236.0,1372.0,65.0,2010.0,5411
006502,2020-01-31,2019,45256.0,18616.0,2562.0,5295.0,28685.0,1578.0,26.86,788.0,813.0,2304.0,55.0,465.0,5411
006502,2021-01-31,2020,48662.0,19009.0,1578.0,5827.0,29182.0,3054.0,34.5,758.0,1049.0,747.0,127.0,1324.0,5411
006502,2022-01-31,2021,49086.0,19235.0,1205.0,6503.0,30484.0,2903.0,43.59,727.0,56.0,1442.0,172.0,1647.0,5411
006502,2023-01-31,2022,49623.0,18440.0,1972.0,7404.0,31388.0,2142.0,44.63,716.0,0.0,552.0,134.0,993.0,5411
006502,2024-01-31,2023,50505.0,18379.0,868.0,8012.0,31922.0,3098.0,46.14,720.0,15.0,1301.0,50.0,62.0,5411
006565,2017-06-30,2017,12122.765,1784.974,908.439,2241.657,685.595,6041.162,141.43,161.723,0.0,1688.313,72.576,811.672,3559
006565,2018-06-30,2018,12479.478,1806.562,610.03,3544.636,902.547,4949.595,172.85,156.892,750.0,1505.694,84.882,2653.249,3559
006565,2019-06-30,2019,12001.333,3822.768,667.131,2792.531,1059.077,5431.203,187.84,144.433,2476.72,117.653,84.774,3780.611,3559
006565,2020-06-30,2020,14559.047,5094.737,889.357,2939.847,1246.082,6710.252,323.46,145.331,3224.651,1917.537,93.523,1369.649,3559
006565,2021-06-30,2021,15892.152,5108.718,56.659,4782.423,1477.263,5729.135,650.7,142.501,0.0,862.06,121.887,2697.704,3559
006565,2022-06-30,2022,17195.632,5163.062,61.491,5708.022,1874.235,3657.732,426.15,136.975,0.0,11.889,113.86,3865.663,3559
006565,2023-06-30,2023,18781.643,5176.069,73.04,5660.075,2099.328,5374.697,642.86,133.297,0.0,23.206,121.01,2017.012,3559
006649,2017-12-31,2017,3550.8,1097.9,153.8,559.6,663.9,526.1,47.73,131.9,493.4,211.9,2.6,157.6,2510
006649,2018-12-31,2018,3382.0,1167.8,1.2,592.1,728.5,268.1,35.84,130.5,69.6,155.4,4.8,112.4,2510
006649,2019-12-31,2019,4816.4,2188.1,90.4,703.8,993.9,247.6,50.83,131.8,993.3,46.3,9.3,16.4,2510
006649,2020-12-31,2020,4754.0,1971.4,93.3,599.0,950.0,348.9,44.3,132.6,0.0,227.8,1.5,10.6,2510
006649,2021-12-31,2021,5307.3,1942.7,345.1,732.7,977.9,361.7,41.16,133.4,492.8,307.9,3.5,9.8,2510
006649,2022-12-31,2022,5186.1,2227.8,58.9,659.7,971.6,316.5,32.23,132.6,306.5,301.5,0.0,60.3,2510
006649,2023-12-31,2023,4634.5,1830.1,365.3,497.3,978.4,365.5,26.17,133.4,0.7,107.8,0.0,6.0,2510
006669,2017-11-30,2017,18745.034,6493.629,1478.886,1494.775,215.068,2694.084,62.78,239.964,2580.86,1422.968,0.72,27.054,1531
006669,2018-11-30,2018,28566.181,7397.034,2720.024,2566.604,319.861,1595.976,42.73,324.238,351.018,2111.336,3.061,299.833,1531
006669,2019-11-30,2019,29359.511,7014.438,2559.258,2639.216,279.527,1468.691,59.65,315.893,255.303,1290.742,0.493,523.074,1531
006669,2020-11-30,2020,29935.177,5938.922,1605.497,3235.756,524.908,2932.73,75.86,312.699,92.688,2386.829,0.0,321.524,1531
006669,2021-11-30,2021,33207.778,4249.372,2292.505,5224.212,495.522,2955.683,105.05,299.434,276.08,1355.063,0.0,1430.212,1531
006669,2022-11-30,2022,37984.295,4116.279,2241.689,6874.721,505.061,4815.77,87.83,289.81,409.067,623.079,0.0,1039.309,1531
006669,2023-11-30,2023,39234.303,2618.431,2519.868,5549.81,550.601,6570.938,127.92,280.948,28.712,1226.251,0.0,1182.711,1531
006730,2017-12-31,2017,44981.0,9940.5,3706.6,6420.4,8826.5,8034.1,84.46,1050.008,2232.0,630.6,0.0,299.8,2834
006730,2018-12-31,2018,43908.4,11639.7,1131.2,7657.9,8919.5,8086.4,115.72,1007.035,2477.7,1009.1,1659.7,4150.7,2834
006730,2019-12-31,2019,39286.1,14304.6,1499.3,6914.6,8405.0,2438.5,131.43,907.526,6556.4,2866.4,0.0,4400.0,2834
006730,2020-12-31,2020,46633.1,16586.6,8.7,8047.2,8681.9,3681.3,168.84,906.59,2062.3,276.5,0.0,500.0,2834
006730,2021-12-31,2021,48806.0,15346.4,1538.3,9303.6,8985.1,3908.6,276.22,903.653,2410.8,1905.4,0.0,1250.0,2834
006730,2022-12-31,2022,49489.8,14737.5,1501.1,9676.7,10144.0,2211.8,365.84,900.182,0.0,1560.0,0.0,1500.0,2834
006730,2023-12-31,2023,64006.3,18320.8,6904.5,11732.9,12913.6,2927.7,582.92,899.379,3958.5,0.0,0.0,750.0,2834
006733,2018-01-31,2017,8149.0,5707.0,87.0,2299.0,2893.0,1515.0,50.09,280.0,591.0,584.0,38.0,478.0,5600
006733,2019-01-31,2018,8090.0,5758.0,80.0,1949.0,2818.0,1413.0,27.84,275.0,264.0,253.0,1.0,211.0,5600
006733,2020-01-31,2019,10125.0,8552.0,547.0,1566.0,5539.0,1499.0,23.16,277.0,665.0,973.0,1.0,13.0,5600
006733,2021-01-31,2020,11571.0,8882.0,606.0,2330.0,4653.0,3903.0,40.76,278.0,3202.0,2499.0,0.0,12.0,5600
006733,2022-01-31,2021,6026.0,5843.0,170.0,2223.0,2030.0,1979.0,56.07,254.0,976.0,1728.0,83.0,2023.0,5990
006733,2023-01-31,2022,5494.0,5876.0,177.0,1568.0,2243.0,1232.0,46.01,229.0,0.0,9.0,6.0,1344.0,5990
006733,2024-01-31,2023,5463.0,5392.0,181.0,1554.0,2276.0,1084.0,42.66,225.0,0.0,462.0,4.0,159.0,5990
006774,2017-12-31,2017,46521.0,13513.0,750.0,6863.0,5775.0,2861.0,321.05,284.0,0.0,0.0,71.0,2001.0,3760
006774,2018-12-31,2018,44876.0,12604.0,1500.0,8616.0,6124.0,772.0,261.84,281.0,0.0,750.0,0.0,1492.0,3760
006774,2019-12-31,2019,47528.0,12259.0,1495.0,9616.0,7591.0,1514.0,389.38,280.0,0.0,900.0,0.0,1200.0,3760
006774,2020-12-31,2020,50710.0,12510.0,774.0,9971.0,8213.0,3160.0,354.98,279.0,1131.0,1650.0,0.0,1100.0,3760
006774,2021-12-31,2021,50873.0,12770.0,332.0,10461.0,8897.0,3604.0,355.41,271.0,0.0,500.0,0.0,4087.0,3760
006774,2022-12-31,2022,52880.0,16345.0,419.0,9791.0,9075.0,2547.0,486.49,254.0,6211.0,2250.0,0.0,7900.0,3760
006774,2023-12-31,2023,52456.0,18153.0,483.0,10001.0,9470.0,1442.0,453.24,240.0,1975.0,115.0,0.0,6000.0,3760
006788,2017-12-31,2017,11728.841,4108.806,0.0,1187.676,9581.403,0.448,17.06,248.129,2041.0,1712.5,4.482,6.983,1311
006788,2018-12-31,2018,9708.154,3836.861,0.0,1249.44,9032.961,0.545,9.57,249.51,2070.0,2338.0,9.747,3.183,1311
006788,2019-12-31,2019,6612.403,3214.005,27.856,-200.895,6108.463,0.546,4.85,249.631,2311.0,2972.432,0.667,10.292,1311
006788,2020-12-31,2020,6136.936,3083.407,70.029,294.107,5754.551,0.458,6.7,246.348,2926.0,2971.634,0.696,26.316,1311
006788,2021-12-31,2021,6660.507,2732.631,237.083,1031.075,5798.982,214.422,17.83,249.793,2034.0,2199.324,5.879,9.299,1311
006788,2022-12-31,2022,6625.562,1862.863,67.493,2102.454,5976.908,0.207,25.02,238.886,1472.0,2612.422,22.229,425.191,1311
006788,2023-12-31,2023,7203.885,1790.293,11.584,1720.971,6143.198,211.974,30.44,241.04,185.0,264.934,75.201,58.523,1311
006829,2018-01-31,2017,35291.0,15564.0,1431.0,8003.0,19721.0,690.0,104.73,830.0,2968.0,2849.0,139.0,3192.0,5211
006829,2019-01-31,2018,34508.0,14391.0,1832.0,6211.0,18432.0,729.0,96.16,801.0,0.0,326.0,114.0,3037.0,5211
006829,2020-01-31,2019,39471.0,20711.0,3039.0,7724.0,22560.0,876.0,116.24,763.0,3972.0,1113.0,118.0,4313.0,5211
006829,2021-01-31,2020,46735.0,24558.0,1653.0,12347.0,22987.0,5196.0,166.85,731.0,7929.0,5618.0,152.0,4971.0,5211
006829,2022-01-31,2021,44640.0,27880.0,1504.0,14087.0,23179.0,1404.0,237.35,670.0,4972.0,2118.0,132.0,13012.0,5211
006829,2023-01-31,2022,43708.0,36388.0,1606.0,14625.0,21085.0,1732.0,208.25,601.0,9667.0,867.0,151.0,14124.0,5211
006829,2024-01-31,2023,41795.0,39121.0,1024.0,13401.0,21386.0,1228.0,212.84,574.0,2983.0,601.0,141.0,6138.0,5211
007017,2017-12-31,2017,22012.0,5494.0,0.0,2093.0,17665.0,563.0,16.93,850.0,988.0,2810.0,0.0,11.0,1311
007017,2018-12-31,2018,21321.0,5499.0,0.0,3622.0,16804.0,1462.0,14.34,819.0,0.0,0.0,0.0,713.0,1311
007017,2019-12-31,2019,20245.0,5608.0,101.0,2932.0,17199.0,858.0,13.58,796.0,600.0,600.0,0.0,362.0,1311
007017,2020-12-31,2020,17956.0,5471.0,70.0,1532.0,15771.0,742.0,6.67,789.0,400.0,500.0,0.0,92.0,1311
007017,2021-12-31,2021,16994.0,4025.0,82.0,3259.0,14586.0,580.0,16.42,743.0,0.0,1400.0,0.0,734.0,1311
007017,2022-12-31,2022,19940.0,5571.0,502.0,5184.0,17524.0,334.0,27.07,633.0,1950.0,35.0,0.0,2776.0,1311
007017,2023-12-31,2023,19575.0,3510.0,2166.0,4207.0,17456.0,155.0,24.16,577.0,1448.0,2399.0,0.0,1504.0,1311
007085,2017-12-31,2017,5488.0,2969.0,116.0,1292.0,1129.0,1302.0,43.94,310.4,595.0,540.0,0.0,364.0,3430
007085,2018-12-31,2018,5393.0,2971.0,8.0,1415.0,1223.0,559.0,29.24,293.9,0.0,115.0,14.0,696.0,3430
007085,2019-12-31,2019,5027.0,2933.0,40.0,1240.0,1054.0,697.0,47.99,275.6,0.0,209.0,27.0,919.0,3430
007085,2020-12-31,2020,5777.0,2941.0,42.0,1438.0,1074.0,1326.0,54.93,258.2,415.0,402.0,26.0,752.0,3430
007085,2021-12-31,2021,5575.0,3121.0,48.0,1605.0,1083.0,926.0,70.22,241.2,1481.0,1329.0,5.0,1041.0,3430
007085,2022-12-31,2022,5187.0,3201.0,244.0,1494.0,1241.0,452.0,46.67,225.3,500.0,310.0,1.0,931.0,3430
007085,2023-12-31,2023,5363.0,3203.0,47.0,1484.0,1388.0,634.0,66.98,220.6,0.0,205.0,38.0,381.0,3430
007116,2017-12-31,2017,6238.503,2873.119,250.0,96.992,785.285,1079.221,15.38,343.8,988.622,0.0,1.775,0.0,3942
007116,2018-12-31,2018,5238.225,2851.723,4.176,220.626,657.595,594.481,9.99,345.3,471.797,750.0,0.0,0.0,3942
007116,2019-12-31,2019,5325.226,3117.604,74.065,380.645,853.326,630.028,13.55,346.8,588.244,607.898,0.0,0.0,3942
007116,2020-12-31,2020,5521.089,3104.017,80.509,647.484,765.395,762.181,17.45,348.2,0.0,0.0,0.0,0.0,3942
007116,2021-12-31,2021,6393.894,2854.618,73.752,948.326,781.45,731.362,21.56,350.7,1184.913,1575.997,,7.856,3942
007116,2022-12-31,2022,6177.661,2597.062,75.297,868.171,787.812,761.235,17.84,354.4,0.0,250.0,27.75,30.44,3942
007116,2023-12-31,2023,6435.822,2589.534,77.254,818.625,778.714,1261.363,18.88,348.5,0.0,0.0,26.742,238.124,3942
007146,2017-11-30,2017,10385.8,4443.9,583.2,903.6,809.1,186.8,102.18,131.0,3989.6,272.7,583.5,143.6,2090
007146,2018-11-30,2018,10256.4,4052.9,643.5,1081.5,985.1,96.6,150.0,132.1,25.9,797.9,78.2,73.9,2090
007146,2019-11-30,2019,10362.1,3625.8,698.4,1126.1,952.6,155.4,169.25,132.9,0.0,447.7,90.9,107.8,2090
007146,2020-11-30,2020,12089.7,3857.3,1187.9,1172.5,1165.2,423.6,186.98,133.45,527.0,257.7,56.6,60.3,2090
007146,2021-11-30,2021,12905.8,4079.4,1343.7,1274.3,1277.1,351.7,85.82,267.5,1001.5,257.1,13.5,24.0,2090
007146,2022-11-30,2022,13124.9,3818.4,1561.7,1107.7,1416.9,334.0,85.18,268.0,0.0,772.0,41.4,58.2,2090
007146,2023-11-30,2023,12862.3,3519.8,1124.8,1213.5,1544.7,166.6,64.83,268.1,496.4,268.1,16.6,46.5,2090
007154,2017-12-31,2017,33803.7,29536.4,0.0,9617.0,22448.3,2463.8,172.12,794.1,4727.5,1649.4,456.8,4685.7,5812
007154,2018-12-31,2018,32811.2,31075.3,0.0,9888.7,22842.7,866.0,177.57,767.1,3794.5,1759.6,403.2,5207.7,5812
007154,2019-12-31,2019,47510.8,46875.9,680.1,10278.1,37421.2,898.5,197.61,746.3,4499.0,2061.9,350.5,4976.2,5812
007154,2020-12-31,2020,52626.8,48518.1,2945.1,8715.9,38785.9,3449.1,214.58,745.4,5543.0,2411.7,295.5,907.8,5812
007154,2021-12-31,2021,53854.3,48643.6,705.5,11403.4,38272.6,4709.2,268.07,744.8,1154.4,2240.0,285.7,845.5,5812
007154,2022-12-31,2022,50435.6,48037.9,661.1,11798.6,36339.3,2583.8,263.53,731.3,3374.5,2202.4,248.2,3896.0,5812
007154,2023-12-31,2023,56146.8,50210.6,2880.5,13247.1,38422.0,4579.3,296.51,722.7,5221.1,2441.1,259.8,3054.3,5812
007163,2017-12-31,2017,9425.0,3170.0,399.0,2931.0,275.0,2791.0,169.4,253.7,0.0,0.0,75.0,1050.0,7323
007163,2018-12-31,2018,9458.0,3662.0,0.0,3146.0,270.0,1976.0,169.94,248.4,489.0,403.0,34.0,1726.0,7323
007163,2019-12-31,2019,11348.0,4568.0,112.0,3431.0,996.0,2914.0,273.05,244.0,1086.0,868.0,40.0,1240.0,7323
007163,2020-12-31,2020,12537.0,4654.0,100.0,3921.0,778.0,4131.0,328.73,240.6,1276.0,1394.0,16.0,1164.0,7323
007163,2021-12-31,2021,15026.0,4606.0,96.0,4662.0,667.0,6516.0,471.93,241.0,0.0,0.0,13.0,,7323
007163,2022-12-31,2022,61784.0,11307.0,344.0,5164.0,720.0,1301.0,334.94,321.9,5395.0,3698.0,7.0,12114.0,7323
007163,2023-12-31,2023,60589.0,11953.0,152.0,5724.0,637.0,1317.0,440.52,314.1,744.0,,13.0,3413.0,7323
007171,2018-03-31,2017,60381.0,6751.0,1129.0,3911.0,2464.0,2672.0,140.87,202.0,1522.0,2399.0,132.0,1709.0,5122
007171,2019-03-31,2018,59672.0,7265.0,330.0,3816.0,2548.0,2981.0,117.06,190.0,1099.0,1112.0,75.0,1639.0,5122
007171,2020-03-31,2019,61247.0,7995.0,1406.0,3993.0,4251.0,4015.0,135.26,162.0,0.0,298.0,113.0,1954.0,5122
007171,2021-03-31,2020,65015.0,8273.0,1132.0,4158.0,4681.0,6396.0,195.04,158.0,500.0,1040.0,92.0,770.0,5122
007171,2022-03-31,2021,63298.0,6446.0,1096.0,5080.0,3640.0,3935.0,306.13,145.0,498.0,1648.0,220.0,3516.0,5122
007171,2023-03-31,2022,62320.0,6028.0,1267.0,5071.0,3812.0,4679.0,356.05,136.0,997.0,1274.0,163.0,3638.0,5122
007171,2024-03-31,2023,67443.0,7045.0,345.0,4550.0,4045.0,4585.0,536.85,130.0,991.0,288.0,116.0,3025.0,5122
007228,2018-04-30,2017,91393.0,23699.0,2058.0,9617.0,4604.0,11227.0,80.13,1354.218,21.0,7370.0,403.0,2171.0,3845
007228,2019-04-30,2018,89694.0,24486.0,838.0,9908.0,4675.0,9848.0,88.81,1340.698,7794.0,7948.0,992.0,2877.0,3845
007228,2020-04-30,2019,90689.0,22795.0,2947.0,8435.0,5755.0,10948.0,97.63,1341.075,5568.0,6110.0,662.0,1326.0,3845
007228,2021-04-30,2020,93083.0,27207.0,197.0,8337.0,6219.0,10864.0,130.92,1345.401,7172.0,7367.0,474.0,652.0,3845
007228,2022-04-30,2021,90981.0,21075.0,3909.0,10031.0,6267.0,10574.0,104.36,1330.743,0.0,1.0,429.0,2544.0,3845
007228,2023-04-30,2022,90948.0,25213.0,200.0,8950.0,6610.0,7959.0,90.95,1330.809,5409.0,6012.0,308.0,645.0,3845
007228,2024-04-30,2023,89981.0,24772.0,1275.0,9083.0,7143.0,8005.0,80.24,1311.338,0.0,0.0,284.0,2138.0,3845
007241,2017-12-31,2017,95131.0,22181.0,4821.0,12523.0,10292.0,1821.0,72.5,1014.0,0.0,0.0,329.0,4432.0,5912
007241,2018-12-31,2018,196456.0,71444.0,1985.0,13509.0,11349.0,6587.0,65.52,1295.0,44343.0,5522.0,242.0,97.0,5912
007241,2019-12-31,2019,222449.0,83625.0,5377.0,17043.0,32904.0,8056.0,74.29,1302.0,3736.0,8336.0,210.0,112.0,5912
007241,2020-12-31,2020,230715.0,77964.0,7078.0,18108.0,33335.0,10854.0,68.3,1310.0,9958.0,15631.0,264.0,88.0,5912
007241,2021-12-31,2021,232999.0,70148.0,5851.0,17944.0,32018.0,15590.0,103.16,1322.0,987.0,10254.0,549.0,168.0,8000
007241,2022-12-31,2022,228275.0,67276.0,3456.0,19971.0,30745.0,15867.0,93.19,1300.0,0.0,4211.0,551.0,3870.0,8000
007241,2023-12-31,2023,249728.0,74672.0,4713.0,19498.0,30435.0,11545.0,78.96,1288.0,10898.0,3166.0,277.0,2193.0,8000
007257,2017-12-31,2017,87872.0,21353.0,3057.0,12725.0,12439.0,8498.0,56.27,2696.612,0.0,1103.0,499.0,4014.0,2834
007257,2018-12-31,2018,82637.0,19806.0,5308.0,13404.0,13291.0,8864.0,76.41,2592.56,0.0,4287.0,591.0,9091.0,2834
007257,2019-12-31,2019,84397.0,23504.0,3846.0,17972.0,16126.0,10706.0,90.95,2539.017,4958.0,0.0,361.0,4780.0,2834
007257,2020-12-31,2020,91588.0,26722.0,6731.0,17973.0,19711.0,8164.0,81.8,2530.226,4419.0,1957.0,89.0,1281.0,2834
007257,2021-12-31,2021,105694.0,31915.0,2716.0,17301.0,20865.0,8158.0,76.64,2527.604,7936.0,2319.0,202.0,840.0,2834
007257,2022-12-31,2022,109160.0,29758.0,2227.0,24067.0,22768.0,13271.0,110.95,2537.834,0.0,2251.0,384.0,0.0,2834
007257,2023-12-31,2023,106675.0,34611.0,1657.0,19208.0,24488.0,7161.0,109.02,2531.633,5939.0,1755.0,125.0,1346.0,2834
007343,2017-08-31,2017,35336.0,9872.0,1262.0,9855.0,19431.0,5428.0,31.97,1112.0,3311.0,3077.0,142.0,35.0,3674
007343,2018-08-31,2018,43376.0,3777.0,859.0,19597.0,23672.0,6802.0,52.52,1161.0,1009.0,10400.0,1655.0,0.0,3674
007343,2019-08-31,2019,48887.0,4541.0,1310.0,12765.0,28240.0,7955.0,45.27,1106.0,3550.0,3415.0,179.0,2729.0,3674
007343,2020-08-31,2020,53678.0,6906.0,270.0,8641.0,31615.0,8142.0,45.51,1113.0,5000.0,4429.0,225.0,251.0,3674
007343,2021-08-31,2021,58849.0,7125.0,210.0,13422.0,33764.0,8633.0,73.7,1119.0,1188.0,1815.0,,1294.0,3674
007343,2022-08-31,2022,66283.0,7413.0,163.0,16832.0,39227.0,9331.0,56.53,1094.0,2000.0,2173.0,0.0,2557.0,3674
007343,2023-08-31,2023,64254.0,13655.0,344.0,3293.0,38594.0,9594.0,69.94,1098.0,6716.0,899.0,0.0,425.0,3674
007435,2017-12-31,2017,37987.0,12156.0,1853.0,8877.0,8866.0,4129.0,235.37,594.884,1987.0,962.0,734.0,2068.0,2670
007435,2018-12-31,2018,36500.0,13486.0,1211.0,9172.0,8738.0,3233.0,190.54,576.575,2251.0,1034.0,485.0,4870.0,2670
007435,2019-12-31,2019,44659.0,18236.0,3063.0,8661.0,10191.0,2921.0,176.42,575.185,6281.0,2716.0,547.0,1407.0,2670
007435,2020-12-31,2020,47344.0,18691.0,1084.0,8933.0,10285.0,5038.0,174.79,577.75,1750.0,3482.0,429.0,368.0,2670
007435,2021-12-31,2021,47072.0,16740.0,1577.0,9317.0,10287.0,4765.0,177.63,571.845,1.0,1144.0,639.0,2199.0,2670
007435,2022-12-31,2022,46455.0,14656.0,2210.0,8750.0,10007.0,3893.0,119.92,549.245,1.0,1179.0,381.0,1464.0,2670
007435,2023-12-31,2023,50580.0,13682.0,3172.0,6471.0,9918.0,5986.0,109.32,552.581,2835.0,3086.0,264.0,33.0,9997
007585,2017-12-31,2017,8208.0,4419.0,52.0,1678.0,856.0,1268.0,90.34,161.2,10.0,21.0,82.0,483.0,3663
007585,2018-12-31,2018,9409.0,5289.0,31.0,1839.0,895.0,1257.0,115.04,163.5,1490.0,723.0,168.0,132.0,3663
007585,2019-12-31,2019,10642.0,5610.0,138.0,2044.0,1546.0,1001.0,161.14,170.5,1804.0,2039.0,114.0,315.0,3663
007585,2020-12-31,2020,10876.0,5565.0,138.0,1859.0,1490.0,1254.0,170.06,169.4,1692.0,1714.0,108.0,612.0,3663
007585,2021-12-31,2021,12189.0,6001.0,129.0,2163.0,1424.0,1874.0,271.7,168.7,844.0,353.0,102.0,528.0,3663
007585,2022-12-31,2022,12814.0,6432.0,119.0,2348.0,1412.0,1325.0,257.71,167.5,595.0,285.0,156.0,836.0,3663
007585,2023-12-31,2023,13336.0,5112.0,1438.0,2737.0,1459.0,1705.0,313.09,166.2,0.0,1.0,104.0,804.0,3663
007637,2017-12-31,2017,35806.3,12865.3,1795.7,3602.1,2339.1,480.5,42.31,524.207,876.1,2232.7,17.8,507.6,2834
007637,2018-12-31,2018,32734.9,13161.2,657.1,3391.6,2170.2,446.8,27.4,515.799,2577.9,3165.2,17.8,442.1,2834
007637,2019-12-31,2019,31255.5,11390.0,1534.3,3278.7,2404.2,556.9,20.1,516.149,7.4,1108.5,8.1,8.4,2834
007637,2020-12-31,2020,61553.0,22658.7,3450.1,3621.2,3783.5,934.9,18.74,1206.896,983.3,2484.2,0.6,7.9,2834
007637,2021-12-31,2021,54842.8,19918.0,3440.0,6316.0,3479.4,790.4,13.53,1209.507,1710.1,4201.3,0.0,17.4,2834
007637,2022-12-31,2022,50022.2,18196.6,1331.1,5478.2,3283.8,1337.8,11.13,1213.793,1875.6,3662.5,3.3,17.3,2834
007637,2023-12-31,2023,47685.5,16353.5,2017.7,4784.2,3005.2,1079.9,10.83,1200.755,0.3,1250.2,3.1,288.2,2834
007875,2017-12-31,2017,33135.5,9889.6,662.8,2408.1,1707.5,485.7,30.9,485.2,0.0,1512.2,,171.0,3990
007875,2018-12-31,2018,17716.4,6696.3,318.7,1084.0,925.6,495.7,18.59,422.8,0.0,2579.9,,1526.1,3990
007875,2019-12-31,2019,15642.0,5932.7,464.8,1290.4,1770.1,370.9,19.22,423.5,0.0,1004.0,,,3990
007875,2020-12-31,2020,14700.0,5613.0,595.0,1272.0,1706.0,1021.0,21.23,424.4,491.0,320.0,,,3990
007875,2021-12-31,2021,14179.0,5383.0,125.0,1377.0,1762.0,477.0,21.84,425.5,0.0,6.0,,,3990
007875,2022-12-31,2022,13262.0,5268.0,742.0,1121.0,1762.0,303.0,13.08,413.6,989.0,,,325.0,3990
007875,2023-12-31,2023,12163.0,5021.0,451.0,785.0,1727.0,361.0,8.68,414.3,0.0,0.0,,,3630
007881,2017-12-31,2017,20563.0,4061.0,4.0,2735.0,12267.0,3322.0,37.52,533.085,0.0,580.0,0.0,13.0,1040
007881,2018-12-31,2018,20715.0,3608.0,653.0,2226.0,12258.0,3446.0,34.65,533.0,0.0,4.0,0.0,138.0,1040
007881,2019-12-31,2019,39974.0,6781.0,128.0,3781.0,25276.0,2482.0,43.45,808.0,690.0,1931.0,0.0,529.0,1040
007881,2020-12-31,2020,41369.0,6136.0,674.0,5890.0,24281.0,5832.0,59.89,800.0,985.0,1226.0,51.0,569.0,1040
007881,2021-12-31,2021,40564.0,6109.0,193.0,6139.0,24124.0,5076.0,62.02,792.0,992.0,1455.0,0.0,557.0,1040
007881,2022-12-31,2022,38482.0,6036.0,96.0,4693.0,24073.0,3758.0,47.2,793.0,0.0,155.0,0.0,39.0,1040
007881,2023-12-31,2023,55506.0,7399.0,2037.0,4328.0,37563.0,3036.0,41.39,1152.0,0.0,67.0,0.0,25.0,1040
007906,2018-05-31,2017,22536.0,3468.0,342.0,5192.0,4454.0,5245.0,71.8,1601.0,0.0,29.0,733.0,4309.0,3021
007906,2019-05-31,2018,23717.0,3464.0,15.0,5477.0,4744.0,4663.0,77.14,1568.0,0.0,33.0,700.0,4303.0,3021
007906,2020-05-31,2019,31342.0,12319.0,696.0,3836.0,7963.0,8787.0,98.58,1558.0,6134.0,0.0,885.0,3067.0,3021
007906,2021-05-31,2020,37740.0,12344.0,469.0,7930.0,8017.0,13476.0,136.46,1578.0,0.0,197.0,1172.0,608.0,3021
007906,2022-05-31,2021,40321.0,11697.0,930.0,7392.0,7717.0,12997.0,118.85,1571.0,0.0,0.0,1151.0,4014.0,3021
007906,2023-05-31,2022,37531.0,11713.0,431.0,6618.0,8004.0,10675.0,105.26,1532.0,0.0,500.0,651.0,5480.0,3021
007906,2024-05-31,2023,38110.0,10469.0,1483.0,7550.0,7718.0,11582.0,95.05,1503.0,0.0,0.0,667.0,4250.0,3021
007912,2017-12-31,2017,21476.0,6746.0,61.0,2228.0,17502.0,713.0,29.14,489.956,2996.0,3854.0,312.0,0.0,1311
007912,2018-12-31,2018,21010.0,6574.0,41.0,2174.0,18419.0,719.0,18.76,482.203,2857.0,2996.0,0.0,295.0,1311
007912,2019-12-31,2019,20647.0,7641.0,130.0,441.0,17678.0,484.0,24.84,484.934,935.0,53.0,243.0,0.0,1311
007922,2018-01-31,2017,8115.0,2681.0,56.0,1608.0,3939.0,1181.0,49.31,167.0,635.0,661.0,39.0,218.0,5651
007922,2019-01-31,2018,7886.0,2677.0,8.0,1581.0,3921.0,957.0,46.41,157.6,0.0,56.0,163.0,698.0,5651
007922,2020-01-31,2019,9737.0,4551.0,244.0,1477.0,5953.0,853.0,36.86,155.6,499.0,500.0,29.0,227.0,5651
007922,2021-01-31,2020,9538.0,4456.0,760.0,-96.0,5313.0,681.0,35.45,157.8,600.0,0.0,16.0,9.0,5651
007922,2022-01-31,2021,8869.0,4409.0,242.0,1107.0,5058.0,322.0,22.5,159.4,675.0,1100.0,14.0,15.0,5651
007922,2023-01-31,2022,8745.0,4382.0,258.0,1036.0,4821.0,687.0,19.54,160.1,0.0,0.0,29.0,78.0,5651
007922,2024-01-31,2023,8444.0,3989.0,490.0,1121.0,4536.0,628.0,18.15,162.4,0.0,0.0,20.0,1.0,5651
007923,2017-12-31,2017,35711.0,9416.0,700.0,4490.0,30330.0,690.0,144.9,284.157,290.0,702.0,89.0,1012.0,4011
007923,2018-12-31,2018,36239.0,10840.0,585.0,4983.0,31091.0,446.0,149.54,268.098,2023.0,750.0,40.0,2781.0,4011
007923,2019-12-31,2019,37923.0,12601.0,413.0,5095.0,32153.0,580.0,194.13,257.905,2192.0,1188.0,27.0,2099.0,4011
